rank,anum,verdict,engine,file
2438,A269033,PROOF,global-count,papers/02001-02500/02438-PROOF.pdf
2439,A269050,PROOF,global-count,papers/02001-02500/02439-PROOF.pdf
2440,A266062,PROOF,self-count,papers/02001-02500/02440-PROOF.pdf
2441,A205435,PROOF,edge-count-pattern,papers/02001-02500/02441-PROOF.pdf
2442,A231193,PROOF,pattern-neighbour,papers/02001-02500/02442-PROOF.pdf
2443,A223971,PROOF,order-cond,papers/02001-02500/02443-PROOF.pdf
2444,A204363,PROOF,pattern-subblock,papers/02001-02500/02444-PROOF.pdf
2445,A280675,PROOF,pattern-neighbour,papers/02001-02500/02445-PROOF.pdf
2446,A185637,PROOF,subblock-neighbour,papers/02001-02500/02446-PROOF.pdf
2447,A275353,PROOF,offset-inequality,papers/02001-02500/02447-PROOF.pdf
2448,A209964,PROOF,all-values-subblock,papers/02001-02500/02448-PROOF.pdf
2449,A210262,PROOF,all-values-subblock,papers/02001-02500/02449-PROOF.pdf
2450,A275269,PROOF,offset-inequality,papers/02001-02500/02450-PROOF.pdf
2451,A269824,PROOF,global-count,papers/02001-02500/02451-PROOF.pdf
2452,A223995,PROOF,order-cond,papers/02001-02500/02452-PROOF.pdf
2453,A281340,PROOF,pattern-neighbour,papers/02001-02500/02453-PROOF.pdf
2454,A185610,PROOF,subblock-neighbour,papers/02001-02500/02454-PROOF.pdf
2455,A252899,PROOF,consecutive-triple,papers/02001-02500/02455-PROOF.pdf
2456,A203909,PROOF,pair-sum-order,papers/02001-02500/02456-PROOF.pdf
2457,A238722,PROOF,ray-sum,papers/02001-02500/02457-PROOF.pdf
2458,A239026,PROOF,ray-sum,papers/02001-02500/02458-PROOF.pdf
2459,A183468,PROOF,neighbour-arithmetic,papers/02001-02500/02459-PROOF.pdf
2460,A268747,PROOF,capped-pair-count,papers/02001-02500/02460-PROOF.pdf
2461,A204485,PROOF,pattern-subblock,papers/02001-02500/02461-PROOF.pdf
2462,A268737,PROOF,global-count,papers/02001-02500/02462-PROOF.pdf
2463,A279379,PROOF,pattern-neighbour,papers/02001-02500/02463-PROOF.pdf
2464,A209499,PROOF,relabelling,papers/02001-02500/02464-PROOF.pdf
2465,A208267,PROOF,relabelling,papers/02001-02500/02465-PROOF.pdf
2466,A252966,PROOF,consecutive-triple,papers/02001-02500/02466-PROOF.pdf
2467,A223738,PROOF,walk-closed-form,papers/02001-02500/02467-PROOF.pdf
2468,A224264,PROOF,walk-closed-form,papers/02001-02500/02468-PROOF.pdf
2469,A268178,PROOF,repeated-value,papers/02001-02500/02469-PROOF.pdf
2470,A185564,PROOF,neighbour-arithmetic,papers/02001-02500/02470-PROOF.pdf
2471,A262425,PROOF,digit-divisibility,papers/02001-02500/02471-PROOF.pdf
2472,A263058,PROOF,digit-divisibility,papers/02001-02500/02472-PROOF.pdf
2473,A224376,PROOF,walk-closed-form,papers/02001-02500/02473-PROOF.pdf
2474,A275039,PROOF,relabelling,papers/02001-02500/02474-PROOF.pdf
2475,A275127,PROOF,relabelling,papers/02001-02500/02475-PROOF.pdf
2476,A203876,PROOF,relabelling,papers/02001-02500/02476-PROOF.pdf
2477,A204487,PROOF,pattern-subblock,papers/02001-02500/02477-PROOF.pdf
2478,A230921,PROOF,modular-neighbour,papers/02001-02500/02478-PROOF.pdf
2479,A223827,PROOF,walk-closed-form,papers/02001-02500/02479-PROOF.pdf
2480,A224053,PROOF,walk-closed-form,papers/02001-02500/02480-PROOF.pdf
2481,A184691,PROOF,neighbour-arithmetic,papers/02001-02500/02481-PROOF.pdf
2482,A262335,PROOF,digit-divisibility,papers/02001-02500/02482-PROOF.pdf
2483,A262817,PROOF,digit-divisibility,papers/02001-02500/02483-PROOF.pdf
2484,A232139,PROOF,pattern-neighbour,papers/02001-02500/02484-PROOF.pdf
2485,A265993,PROOF,self-count,papers/02001-02500/02485-PROOF.pdf
2486,A231904,PROOF,neighbour-arithmetic,papers/02001-02500/02486-PROOF.pdf
2487,A266132,PROOF,self-count,papers/02001-02500/02487-PROOF.pdf
2488,A224305,PROOF,order-cond,papers/02001-02500/02488-PROOF.pdf
2489,A208256,PROOF,relabelling,papers/02001-02500/02489-PROOF.pdf
2490,A275347,PROOF,relabelling,papers/02001-02500/02490-PROOF.pdf
2491,A186895,PROOF,subblock-neighbour,papers/02001-02500/02491-PROOF.pdf
2492,A235957,PROOF,lex-subblock-statistic,papers/02001-02500/02492-PROOF.pdf
2493,A186211,PROOF,subblock-neighbour,papers/02001-02500/02493-PROOF.pdf
2494,A262760,PROOF,digit-divisibility,papers/02001-02500/02494-PROOF.pdf
2495,A235574,PROOF,lex-subblock-statistic,papers/02001-02500/02495-PROOF.pdf
2496,A209014,PROOF,neighbour-arithmetic,papers/02001-02500/02496-PROOF.pdf
2497,A235527,PROOF,lex-subblock-statistic,papers/02001-02500/02497-PROOF.pdf
2498,A240789,PROOF,ray-sum,papers/02001-02500/02498-PROOF.pdf
2499,A224170,PROOF,walk-closed-form,papers/02001-02500/02499-PROOF.pdf
2500,A266029,PROOF,self-count,papers/02001-02500/02500-PROOF.pdf
2501,A223965,PROOF,walk-closed-form,papers/02501-03000/02501-PROOF.pdf
2502,A224573,PROOF,subblock-matrix,papers/02501-03000/02502-PROOF.pdf
2503,A224572,PROOF,subblock-matrix,papers/02501-03000/02503-PROOF.pdf
2504,A252858,PROOF,consecutive-triple,papers/02501-03000/02504-PROOF.pdf
2505,A185472,PROOF,lex-subblock-statistic,papers/02501-03000/02505-PROOF.pdf
2506,A274752,PROOF,relabelling,papers/02501-03000/02506-PROOF.pdf
2507,A275180,PROOF,relabelling,papers/02501-03000/02507-PROOF.pdf
2508,A185986,PROOF,subblock-neighbour,papers/02501-03000/02508-PROOF.pdf
2509,A204147,PROOF,pattern-subblock,papers/02501-03000/02509-PROOF.pdf
2510,A223946,PROOF,order-cond,papers/02501-03000/02510-PROOF.pdf
2511,A206595,PROOF,edge-count-pattern,papers/02501-03000/02511-PROOF.pdf
2512,A252806,PROOF,consecutive-triple,papers/02501-03000/02512-PROOF.pdf
2513,A204079,PROOF,neighbour-existential,papers/02501-03000/02513-PROOF.pdf
2514,A268772,PROOF,global-count,papers/02501-03000/02514-PROOF.pdf
2515,A274891,PROOF,relabelling,papers/02501-03000/02515-PROOF.pdf
2516,A275500,PROOF,relabelling,papers/02501-03000/02516-PROOF.pdf
2517,A267784,PROOF,repeated-value,papers/02501-03000/02517-PROOF.pdf
2518,A203918,PROOF,pattern-subblock,papers/02501-03000/02518-PROOF.pdf
2519,A203271,PROOF,neighbour-existential,papers/02501-03000/02519-PROOF.pdf
2520,A282052,PROOF,pattern-neighbour,papers/02501-03000/02520-PROOF.pdf
2521,A262761,PROOF,digit-divisibility,papers/02501-03000/02521-PROOF.pdf
2522,A269190,PROOF,capped-pair-count,papers/02501-03000/02522-PROOF.pdf
2523,A267715,PROOF,repeated-value,papers/02501-03000/02523-PROOF.pdf
2524,A269182,PROOF,global-count,papers/02501-03000/02524-PROOF.pdf
2525,A210178,PROOF,all-values-subblock,papers/02501-03000/02525-PROOF.pdf
2526,A262850,PROOF,digit-divisibility,papers/02501-03000/02526-PROOF.pdf
2527,A263113,PROOF,digit-divisibility,papers/02501-03000/02527-PROOF.pdf
2528,A183972,PROOF,subblock-neighbour,papers/02501-03000/02528-PROOF.pdf
2529,A238809,PROOF,walk-closed-form,papers/02501-03000/02529-PROOF.pdf
2530,A267730,PROOF,repeated-value,papers/02501-03000/02530-PROOF.pdf
2531,A189276,PROOF,array-permutation,papers/02501-03000/02531-PROOF.pdf
2532,A266102,PROOF,self-count,papers/02501-03000/02532-PROOF.pdf
2533,A186932,PROOF,subblock-neighbour,papers/02501-03000/02533-PROOF.pdf
2534,A268794,PROOF,global-count,papers/02501-03000/02534-PROOF.pdf
2535,A268805,PROOF,global-count,papers/02501-03000/02535-PROOF.pdf
2536,A275032,PROOF,relabelling,papers/02501-03000/02536-PROOF.pdf
2537,A267662,PROOF,repeated-value,papers/02501-03000/02537-PROOF.pdf
2538,A275405,PROOF,offset-inequality,papers/02501-03000/02538-PROOF.pdf
2539,A268764,PROOF,global-count,papers/02501-03000/02539-PROOF.pdf
2540,A268779,PROOF,capped-pair-count,papers/02501-03000/02540-PROOF.pdf
2541,A208172,PROOF,relabelling,papers/02501-03000/02541-PROOF.pdf
2542,A198910,PROOF,relabelling,papers/02501-03000/02542-PROOF.pdf
2543,A198621,PROOF,relabelling,papers/02501-03000/02543-PROOF.pdf
2544,A204374,PROOF,pattern-subblock,papers/02501-03000/02544-PROOF.pdf
2545,A235759,PROOF,lex-subblock-statistic,papers/02501-03000/02545-PROOF.pdf
2546,A235838,PROOF,lex-subblock-statistic,papers/02501-03000/02546-PROOF.pdf
2547,A210160,PROOF,relabelling,papers/02501-03000/02547-PROOF.pdf
2548,A208312,PROOF,relabelling,papers/02501-03000/02548-PROOF.pdf
2549,A268785,PROOF,global-count,papers/02501-03000/02549-PROOF.pdf
2550,A268889,PROOF,global-count,papers/02501-03000/02550-PROOF.pdf
2551,A268998,PROOF,global-count,papers/02501-03000/02551-PROOF.pdf
2552,A269085,PROOF,global-count,papers/02501-03000/02552-PROOF.pdf
2553,A209460,PROOF,relabelling,papers/02501-03000/02553-PROOF.pdf
2554,A263218,PROOF,digit-divisibility,papers/02501-03000/02554-PROOF.pdf
2555,A203734,PROOF,pair-sum-order,papers/02501-03000/02555-PROOF.pdf
2556,A239041,PROOF,ray-sum,papers/02501-03000/02556-PROOF.pdf
2557,A239334,PROOF,ray-sum,papers/02501-03000/02557-PROOF.pdf
2558,A239399,PROOF,ray-sum,papers/02501-03000/02558-PROOF.pdf
2559,A239820,PROOF,ray-sum,papers/02501-03000/02559-PROOF.pdf
2560,A252718,PROOF,consecutive-triple,papers/02501-03000/02560-PROOF.pdf
2561,A224005,PROOF,walk-closed-form,papers/02501-03000/02561-PROOF.pdf
2562,A253024,PROOF,consecutive-triple,papers/02501-03000/02562-PROOF.pdf
2563,A184025,PROOF,common-sum,papers/02501-03000/02563-PROOF.pdf
2564,A252957,PROOF,consecutive-triple,papers/02501-03000/02564-PROOF.pdf
2565,A184024,PROOF,common-sum,papers/02501-03000/02565-PROOF.pdf
2566,A266097,PROOF,self-count,papers/02501-03000/02566-PROOF.pdf
2567,A274725,PROOF,relabelling,papers/02501-03000/02567-PROOF.pdf
2568,A233110,PROOF,clashing-pair,papers/02501-03000/02568-PROOF.pdf
2569,A230922,PROOF,modular-neighbour,papers/02501-03000/02569-PROOF.pdf
2570,A198206,PROOF,relabelling,papers/02501-03000/02570-PROOF.pdf
2571,A184023,PROOF,common-sum,papers/02501-03000/02571-PROOF.pdf
2572,A204104,PROOF,pair-sum-order,papers/02501-03000/02572-PROOF.pdf
2573,A263593,PROOF,bounded-displacement,papers/02501-03000/02573-PROOF.pdf
2574,A223784,PROOF,order-cond,papers/02501-03000/02574-PROOF.pdf
2575,A224386,PROOF,order-cond,papers/02501-03000/02575-PROOF.pdf
2576,A266013,PROOF,self-count,papers/02501-03000/02576-PROOF.pdf
2577,A184022,PROOF,common-sum,papers/02501-03000/02577-PROOF.pdf
2578,A204277,PROOF,pattern-subblock,papers/02501-03000/02578-PROOF.pdf
2579,A262330,PROOF,digit-divisibility,papers/02501-03000/02579-PROOF.pdf
2580,A204796,PROOF,lex-subblock-statistic,papers/02501-03000/02580-PROOF.pdf
2581,A189439,PROOF,array-permutation,papers/02501-03000/02581-PROOF.pdf
2582,A206615,PROOF,edge-count-pattern,papers/02501-03000/02582-PROOF.pdf
2583,A203982,PROOF,relabelling,papers/02501-03000/02583-PROOF.pdf
2584,A200796,PROOF,relabelling,papers/02501-03000/02584-PROOF.pdf
2585,A214111,PROOF,circular-coloring,papers/02501-03000/02585-PROOF.pdf
2586,A276302,PROOF,offset-inequality,papers/02501-03000/02586-PROOF.pdf
2587,A240785,PROOF,pattern-neighbour,papers/02501-03000/02587-PROOF.pdf
2588,A214144,PROOF,circular-coloring,papers/02501-03000/02588-PROOF.pdf
2589,A184021,PROOF,common-sum,papers/02501-03000/02589-PROOF.pdf
2590,A204627,PROOF,relabelling,papers/02501-03000/02590-PROOF.pdf
2591,A267961,PROOF,repeated-value,papers/02501-03000/02591-PROOF.pdf
2592,A268014,PROOF,repeated-value,papers/02501-03000/02592-PROOF.pdf
2593,A262467,PROOF,digit-divisibility,papers/02501-03000/02593-PROOF.pdf
2594,A214163,PROOF,circular-coloring,papers/02501-03000/02594-PROOF.pdf
2595,A189605,PROOF,array-permutation,papers/02501-03000/02595-PROOF.pdf
2596,A208869,PROOF,relabelling,papers/02501-03000/02596-PROOF.pdf
2597,A281711,PROOF,pattern-neighbour,papers/02501-03000/02597-PROOF.pdf
2598,A280065,PROOF,pattern-neighbour,papers/02501-03000/02598-PROOF.pdf
2599,A203710,PROOF,pair-sum-order,papers/02501-03000/02599-PROOF.pdf
2600,A235767,PROOF,lex-subblock-statistic,papers/02501-03000/02600-PROOF.pdf
2601,A262314,PROOF,digit-divisibility,papers/02501-03000/02601-PROOF.pdf
2602,A262844,PROOF,digit-divisibility,papers/02501-03000/02602-PROOF.pdf
2603,A205228,PROOF,lex-subblock-statistic,papers/02501-03000/02603-PROOF.pdf
2604,A210120,PROOF,relabelling,papers/02501-03000/02604-PROOF.pdf
2605,A236517,PROOF,lex-subblock-statistic,papers/02501-03000/02605-PROOF.pdf
2606,A240418,PROOF,ray-sum,papers/02501-03000/02606-PROOF.pdf
2607,A240279,PROOF,ray-sum,papers/02501-03000/02607-PROOF.pdf
2608,A240371,PROOF,ray-sum,papers/02501-03000/02608-PROOF.pdf
2609,A240401,PROOF,ray-sum,papers/02501-03000/02609-PROOF.pdf
2610,A240413,PROOF,ray-sum,papers/02501-03000/02610-PROOF.pdf
2611,A209604,PROOF,distance-repeat,papers/02501-03000/02611-PROOF.pdf
2612,A204964,PROOF,canonical-subblock,papers/02501-03000/02612-PROOF.pdf
2613,A212929,PROOF,column-domination,papers/02501-03000/02613-PROOF.pdf
2614,A212942,PROOF,column-domination,papers/02501-03000/02614-PROOF.pdf
2615,A252958,PROOF,consecutive-triple,papers/02501-03000/02615-PROOF.pdf
2616,A240639,PROOF,cell-condition-pattern,papers/02501-03000/02616-PROOF.pdf
2617,A207297,PROOF,lex-subblock-statistic,papers/02501-03000/02617-PROOF.pdf
2618,A224576,PROOF,subblock-matrix,papers/02501-03000/02618-PROOF.pdf
2619,A252965,PROOF,consecutive-triple,papers/02501-03000/02619-PROOF.pdf
2620,A233016,PROOF,order-flag,papers/02501-03000/02620-PROOF.pdf
2621,A270055,PROOF,global-count,papers/02501-03000/02621-PROOF.pdf
2622,A206218,PROOF,lex-subblock-statistic,papers/02501-03000/02622-PROOF.pdf
2623,A205610,PROOF,edge-count-pattern,papers/02501-03000/02623-PROOF.pdf
2624,A269106,PROOF,capped-pair-count,papers/02501-03000/02624-PROOF.pdf
2625,A185471,PROOF,lex-subblock-statistic,papers/02501-03000/02625-PROOF.pdf
2626,A269094,PROOF,global-count,papers/02501-03000/02626-PROOF.pdf
2627,A224010,PROOF,order-cond,papers/02501-03000/02627-PROOF.pdf
2628,A268637,PROOF,global-count,papers/02501-03000/02628-PROOF.pdf
2629,A275086,PROOF,relabelling,papers/02501-03000/02629-PROOF.pdf
2630,A268626,PROOF,capped-pair-count,papers/02501-03000/02630-PROOF.pdf
2631,A208712,PROOF,pattern-neighbour,papers/02501-03000/02631-PROOF.pdf
2632,A206688,PROOF,distance-inequality,papers/02501-03000/02632-PROOF.pdf
2633,A232408,PROOF,neighbour-existential,papers/02501-03000/02633-PROOF.pdf
2634,A189446,PROOF,array-permutation,papers/02501-03000/02634-PROOF.pdf
2635,A268908,PROOF,global-count,papers/02501-03000/02635-PROOF.pdf
2636,A268975,PROOF,global-count,papers/02501-03000/02636-PROOF.pdf
2637,A198713,PROOF,relabelling,papers/02501-03000/02637-PROOF.pdf
2638,A183512,PROOF,neighbour-arithmetic,papers/02501-03000/02638-PROOF.pdf
2639,A276249,PROOF,offset-inequality,papers/02501-03000/02639-PROOF.pdf
2640,A268885,PROOF,global-count,papers/02501-03000/02640-PROOF.pdf
2641,A268994,PROOF,global-count,papers/02501-03000/02641-PROOF.pdf
2642,A189438,PROOF,array-permutation,papers/02501-03000/02642-PROOF.pdf
2643,A275261,PROOF,relabelling,papers/02501-03000/02643-PROOF.pdf
2644,A224372,PROOF,order-cond,papers/02501-03000/02644-PROOF.pdf
2645,A205316,PROOF,edge-count-pattern,papers/02501-03000/02645-PROOF.pdf
2646,A269009,PROOF,global-count,papers/02501-03000/02646-PROOF.pdf
2647,A269073,PROOF,global-count,papers/02501-03000/02647-PROOF.pdf
2648,A263638,PROOF,bounded-displacement,papers/02501-03000/02648-PROOF.pdf
2649,A210047,PROOF,all-values-subblock,papers/02501-03000/02649-PROOF.pdf
2650,A252962,PROOF,consecutive-triple,papers/02501-03000/02650-PROOF.pdf
2651,A203447,PROOF,pair-sum-order,papers/02501-03000/02651-PROOF.pdf
2652,A204747,PROOF,pattern-subblock,papers/02501-03000/02652-PROOF.pdf
2653,A269015,PROOF,global-count,papers/02501-03000/02653-PROOF.pdf
2654,A269079,PROOF,global-count,papers/02501-03000/02654-PROOF.pdf
2655,A198663,PROOF,relabelling,papers/02501-03000/02655-PROOF.pdf
2656,A209809,PROOF,relabelling,papers/02501-03000/02656-PROOF.pdf
2657,A240756,PROOF,ray-sum,papers/02501-03000/02657-PROOF.pdf
2658,A239420,PROOF,ray-sum,papers/02501-03000/02658-PROOF.pdf
2659,A240377,PROOF,ray-sum,papers/02501-03000/02659-PROOF.pdf
2660,A240407,PROOF,ray-sum,papers/02501-03000/02660-PROOF.pdf
2661,A235584,PROOF,lex-subblock-statistic,papers/02501-03000/02661-PROOF.pdf
2662,A189306,PROOF,array-permutation,papers/02501-03000/02662-PROOF.pdf
2663,A189451,PROOF,array-permutation,papers/02501-03000/02663-PROOF.pdf
2664,A203722,PROOF,pair-sum-order,papers/02501-03000/02664-PROOF.pdf
2665,A205222,PROOF,canonical-subblock,papers/02501-03000/02665-PROOF.pdf
2666,A233128,PROOF,clashing-pair,papers/02501-03000/02666-PROOF.pdf
2667,A223842,PROOF,walk-closed-form,papers/02501-03000/02667-PROOF.pdf
2668,A224260,PROOF,walk-closed-form,papers/02501-03000/02668-PROOF.pdf
2669,A197051,PROOF,self-count,papers/02501-03000/02669-PROOF.pdf
2670,A224004,PROOF,walk-closed-form,papers/02501-03000/02670-PROOF.pdf
2671,A197058,PROOF,self-count,papers/02501-03000/02671-PROOF.pdf
2672,A224169,PROOF,walk-closed-form,papers/02501-03000/02672-PROOF.pdf
2673,A224150,PROOF,walk-closed-form,papers/02501-03000/02673-PROOF.pdf
2674,A206392,PROOF,distance-inequality,papers/02501-03000/02674-PROOF.pdf
2675,A223790,PROOF,walk-closed-form,papers/02501-03000/02675-PROOF.pdf
2676,A224263,PROOF,walk-closed-form,papers/02501-03000/02676-PROOF.pdf
2677,A223555,PROOF,graph-adjacency-array,papers/02501-03000/02677-PROOF.pdf
2678,A224685,PROOF,subblock-matrix,papers/02501-03000/02678-PROOF.pdf
2679,A252964,PROOF,consecutive-triple,papers/02501-03000/02679-PROOF.pdf
2680,A224684,PROOF,subblock-matrix,papers/02501-03000/02680-PROOF.pdf
2681,A223860,PROOF,walk-closed-form,papers/02501-03000/02681-PROOF.pdf
2682,A230801,PROOF,modular-neighbour,papers/02501-03000/02682-PROOF.pdf
2683,A205603,PROOF,edge-count-pattern,papers/02501-03000/02683-PROOF.pdf
2684,A223720,PROOF,walk-closed-form,papers/02501-03000/02684-PROOF.pdf
2685,A223775,PROOF,walk-closed-form,papers/02501-03000/02685-PROOF.pdf
2686,A223928,PROOF,walk-closed-form,papers/02501-03000/02686-PROOF.pdf
2687,A198448,PROOF,relabelling,papers/02501-03000/02687-PROOF.pdf
2688,A224037,PROOF,order-cond,papers/02501-03000/02688-PROOF.pdf
2689,A223559,PROOF,graph-adjacency-array,papers/02501-03000/02689-PROOF.pdf
2690,A262418,PROOF,digit-divisibility,papers/02501-03000/02690-PROOF.pdf
2691,A202983,PROOF,neighbour-existential,papers/02501-03000/02691-PROOF.pdf
2692,A203544,PROOF,neighbour-existential,papers/02501-03000/02692-PROOF.pdf
2693,A281606,PROOF,pattern-neighbour,papers/02501-03000/02693-PROOF.pdf
2694,A280601,PROOF,pattern-neighbour,papers/02501-03000/02694-PROOF.pdf
2695,A186197,PROOF,subblock-neighbour,papers/02501-03000/02695-PROOF.pdf
2696,A223756,PROOF,walk-closed-form,papers/02501-03000/02696-PROOF.pdf
2697,A224154,PROOF,order-cond,papers/02501-03000/02697-PROOF.pdf
2698,A198903,PROOF,relabelling,papers/02501-03000/02698-PROOF.pdf
2699,A223956,PROOF,order-cond,papers/02501-03000/02699-PROOF.pdf
2700,A204073,PROOF,relabelling,papers/02501-03000/02700-PROOF.pdf
2701,A224188,PROOF,walk-closed-form,papers/02501-03000/02701-PROOF.pdf
2702,A252688,PROOF,consecutive-triple,papers/02501-03000/02702-PROOF.pdf
2703,A204568,PROOF,relabelling,papers/02501-03000/02703-PROOF.pdf
2704,A205166,PROOF,relabelling,papers/02501-03000/02704-PROOF.pdf
2705,A198719,PROOF,relabelling,papers/02501-03000/02705-PROOF.pdf
2706,A262474,PROOF,digit-divisibility,papers/02501-03000/02706-PROOF.pdf
2707,A189275,PROOF,array-permutation,papers/02501-03000/02707-PROOF.pdf
2708,A252720,PROOF,consecutive-triple,papers/02501-03000/02708-PROOF.pdf
2709,A224741,PROOF,subblock-matrix,papers/02501-03000/02709-PROOF.pdf
2710,A206172,PROOF,canonical-subblock,papers/02501-03000/02710-PROOF.pdf
2711,A235511,PROOF,lex-subblock-statistic,papers/02501-03000/02711-PROOF.pdf
2712,A235730,PROOF,lex-subblock-statistic,papers/02501-03000/02712-PROOF.pdf
2713,A263746,PROOF,bounded-displacement,papers/02501-03000/02713-PROOF.pdf
2714,A239980,PROOF,ray-sum,papers/02501-03000/02714-PROOF.pdf
2715,A240187,PROOF,ray-sum,papers/02501-03000/02715-PROOF.pdf
2716,A240266,PROOF,ray-sum,papers/02501-03000/02716-PROOF.pdf
2717,A240322,PROOF,ray-sum,papers/02501-03000/02717-PROOF.pdf
2718,A205628,PROOF,canonical-subblock,papers/02501-03000/02718-PROOF.pdf
2719,A205330,PROOF,canonical-subblock,papers/02501-03000/02719-PROOF.pdf
2720,A198655,PROOF,relabelling,papers/02501-03000/02720-PROOF.pdf
2721,A232938,PROOF,clashing-pair,papers/02501-03000/02721-PROOF.pdf
2722,A263434,PROOF,digit-divisibility,papers/02501-03000/02722-PROOF.pdf
